:START_ID(Post)|:END_ID(Tag)
206158882096|779
206158882096|3101
206158882096|5440
206158882096|5486
206158882096|6819
1030792602937|140
1030792602937|2023
1030792602937|3056
1030792602937|5486
1030792602937|6413
412317312323|140
412317312323|973
412317312323|1940
412317312323|2059
412317312323|2842
412317312323|6383
412317312323|6405
68719928644|140
68719928644|2803
68719928644|2992
68719928644|5191
68719928644|6385
824634172757|140
824634172757|2783
824634172757|2866
824634172757|5652
137439405418|140
137439405418|5161
893353649516|140
893353649516|3056
893353649516|5161
893353649516|8420
618475742587|140
618475742587|1985
549756265863|140
549756265863|1940
343597835666|140
343597835666|2818
343597835666|2869
206158882205|140
206158882205|2005
206158882205|2992
206158882205|3056
206158882205|6405
206158882205|13161
206158882216|140
206158882216|809
206158882216|2871
206158882216|6360
206158882216|6413
481036789179|140
481036789179|2972
893353649606|140
893353649606|2803
893353649606|6396
68719928776|140
68719928776|782
68719928776|2783
68719928776|2871
68719928776|3101
68719928776|5440
68719928776|6819
962073126359|140
962073126359|5652
274878359001|140
274878359001|1985
274878359001|2871
137439405555|140
137439405555|1672
137439405555|2869
137439405555|3023
137439405555|3037
137439405555|6383
755914696191|140
755914696191|779
755914696191|2059
549756266003|140
549756266003|2783
549756266003|2869
549756266003|2871
549756266003|6383
549756266003|6396
755914696218|140
755914696218|2059
755914696218|2842
755914696218|6396
274878359115|140
274878359115|277
274878359115|2114
274878359115|3034
274878359115|8420
274878359115|13161
481036789339|140
481036789339|2972
274878359134|2945
274878359134|4845
274878359134|9244
274878359134|9463
274878359135|3016
274878359135|4845
274878359135|5513
274878359135|6412
274878359135|9068
274878359135|14876
481036789361|1444
481036789361|5440
481036789361|11892
481036789361|12465
274878359159|1186
274878359159|3066
274878359159|4845
274878359159|5066
274878359159|5640
274878359159|10710
481036789375|1444
481036789375|5158
481036789375|7523
481036789375|10417
481036789375|11710
481036789384|804
481036789384|1444
481036789384|1990
481036789384|2783
481036789384|2815
481036789384|6986
481036789401|1444
481036789401|11375
481036789401|11689
274878359213|2917
274878359213|2992
274878359213|4845
274878359213|7784
274878359213|9045
274878359213|9300
481036789428|1190
481036789428|1444
481036789428|2869
481036789428|2959
481036789428|9081
481036789428|9138
274878359234|2077
274878359234|4845
274878359234|4990
481036789443|1444
481036789443|7566
481036789443|9051
481036789460|287
481036789460|1444
481036789460|2955
481036789460|6416
481036789460|9289
481036789460|11665
481036789460|11700
481036789460|12238
755914696409|1033
755914696409|1201
755914696409|5133
755914696409|7560
755914696409|11736
481036789486|1444
481036789486|12101
755914696444|1201
755914696444|2118
755914696444|11537
481036789521|1444
481036789521|6959
481036789521|9060
481036789521|11741
481036789521|12059
481036789521|12452
274878359334|2782
274878359334|2859
274878359334|4845
274878359334|5080
274878359334|5159
274878359334|6222
274878359334|9063
274878359334|9846
274878359341|1179
274878359341|4845
274878359341|8098
274878359341|9027
274878359341|11565
481036789553|1444
481036789553|6954
481036789553|7558
481036789553|11413
481036789570|1444
481036789570|1954
481036789570|11307
481036789570|11620
481036789570|12470
274878359370|594
274878359370|3077
274878359370|4845
274878359378|783
274878359378|1152
274878359378|2078
274878359378|4845
274878359378|5132
274878359378|5159
274878359378|6435
274878359378|7553
274878359399|1984
274878359399|3038
274878359399|4845
274878359399|9311
274878359399|11757
481036789610|1444
481036789610|5065
481036789610|5127
481036789610|6637
481036789610|11560
481036789610|14092
481036789628|145
481036789628|1444
481036789628|2114
481036789628|2814
481036789628|9338
274878359427|2869
274878359427|4845
274878359427|6413
274878359427|11576
274878359437|779
274878359437|2808
274878359437|4845
274878359437|5067
274878359437|5080
274878359437|5102
274878359437|9159
481036789651|1444
481036789651|2887
481036789651|5079
481036789651|6963
481036789651|6973
481036789651|11601
481036789651|11730
481036789653|1200
481036789653|1444
481036789653|2018
481036789653|2044
481036789653|9034
481036789653|9647
481036789653|11755
481036789653|12023
481036789653|12151
274878359453|2922
274878359453|4845
274878359453|5060
274878359453|6938
274878359453|7855
274878359453|12941
481036789679|1444
481036789679|2077
481036789679|2983
481036789679|11713
755914696643|1190
755914696643|1201
755914696643|2096
755914696643|2934
755914696643|5164
755914696643|9090
755914696643|9224
755914696643|9334
755914696643|11531
274878359504|4845
274878359504|9284
274878359504|9288
274878359504|11004
274878359504|11415
274878359504|15405
274878359522|778
274878359522|2967
274878359522|4845
274878359522|5191
274878359522|9352
274878359522|12143
274878359524|1206
274878359524|4845
274878359524|5163
274878359524|7490
274878359524|9090
274878359524|9696
274878359542|2076
274878359542|2080
274878359542|3051
274878359542|4845
274878359542|8660
274878359542|11646
274878359542|11764
274878359559|1183
274878359559|2812
274878359559|4845
274878359559|7581
274878359559|8211
274878359566|4845
274878359566|9141
274878359566|12299
274878359573|573
274878359573|2796
274878359573|4845
274878359573|5132
274878359573|5802
274878359573|13203
481036789786|288
481036789786|1444
481036789786|2817
481036789786|3031
481036789786|9055
481036789786|9174
481036789786|12170
481036789786|13832
481036789794|1444
481036789794|6363
481036789794|6410
481036789794|7578
481036789794|11663
481036789799|1444
481036789799|2950
481036789799|7032
481036789799|8769
274878359597|1670
274878359597|1759
274878359597|1910
274878359597|2970
274878359597|4845
274878359597|5094
274878359597|10607
274878359618|2996
274878359618|2999
274878359618|4845
274878359618|5117
274878359618|6364
274878359618|6416
274878359618|7334
274878359618|11254
274878359618|11375
274878359628|2021
274878359628|4845
274878359628|5106
274878359628|7510
274878359628|8728
274878359628|8774
481036789846|1444
481036789846|1454
481036789846|7517
481036789864|1444
481036789864|2875
481036789864|7581
274878359675|448
274878359675|4845
274878359675|6893
274878359675|11940
274878359683|4845
274878359683|6369
274878359683|6990
274878359683|9264
274878359690|1172
274878359690|4845
274878359690|9063
274878359690|13116
274878359690|14684
274878359701|2120
274878359701|2777
274878359701|4845
274878359701|5652
274878359701|6972
206158882970|540
206158882970|775
206158882970|4911
206158882970|5514
137439406248|1409
137439406248|1421
137439406248|1769
137439406248|2894
137439406248|7589
137439406248|8715
137439406248|9245
206158882997|540
206158882997|1178
206158882997|6408
206158882997|13163
206158883002|540
206158883002|2082
206158883002|3093
206158883002|8449
206158883002|8799
206158883002|9040
206158883002|11676
206158883002|14028
206158883012|540
206158883012|2015
206158883012|3108
206158883012|7029
206158883012|10689
206158883012|11349
206158883033|540
206158883033|2095
206158883033|7060
206158883033|9044
206158883033|11370
206158883033|11820
137439406299|1409
137439406299|3075
137439406299|8228
137439406299|8531
137439406299|9148
137439406299|10951
206158883054|540
206158883054|2829
206158883054|3054
206158883054|5165
206158883054|6394
206158883054|6965
893353650795|1413
274878360178|1413
549756267123|1413
893353651078|416
893353651078|591
893353651078|2977
687195220892|416
687195220892|2786
1030792604580|416
1030792604580|1173
1030792604580|2934
1030792604580|6740
824634174392|416
824634174392|2889
824634174392|2930
687195220925|416
343597837254|416
343597837254|2000
343597837254|5085
549756267477|416
549756267477|1985
549756267477|2075
549756267477|2786
549756267477|2904
549756267477|2977
549756267477|3018
549756267477|3102
549756267477|12002
343597837283|416
343597837283|1670
343597837283|1985
343597837283|2813
343597837283|2884
412317314031|416
412317314031|2930
412317314031|8294
412317314040|416
412317314040|1953
412317314040|2784
412317314040|6437
412317314040|12002
481036790791|416
481036790791|1173
481036790791|2813
481036790791|2904
481036790791|12002
618475744265|416
618475744265|777
618475744265|1953
618475744265|2925
618475744265|6740
343597837329|416
343597837329|1953
343597837329|1990
343597837329|2000
343597837329|2889
343597837329|3018
274878360610|416
274878360610|2011
274878360610|6437
893353651235|416
893353651235|2039
893353651235|10037
343597837360|416
343597837360|2784
343597837360|2865
343597837360|3013
343597837360|6981
343597837360|7509
343597837360|15324
412317314097|416
412317314097|2789
412317314097|2801
412317314097|7380
1030792604740|416
1030792604740|2830
1030792604740|7509
755914697802|416
755914697802|1908
755914697802|1985
755914697802|2904
618475744338|416
618475744338|1670
618475744338|2830
618475744338|2884
618475744338|6409
618475744338|6740
824634174552|416
824634174552|2801
824634174552|2942
755914697834|416
755914697834|591
755914697834|7030
618475744374|416
618475744374|2786
618475744374|8294
618475744374|10037
618475744382|416
618475744382|2846
618475744387|416
618475744387|564
618475744387|1990
618475744387|2789
549756267658|416
549756267658|2039
549756267658|2813
962073128075|416
962073128075|2889
962073128075|15324
343597837469|416
343597837469|2000
343597837469|2784
343597837469|2813
343597837469|2841
343597837469|2925
343597837469|7030
824634174623|416
824634174623|3060
824634174623|3102
412317314217|416
412317314217|2784
412317314217|2801
412317314217|2884
412317314217|3018
412317314217|3102
412317314217|3105
412317314217|7509
618475744439|416
618475744439|2830
618475744439|7522
412317314250|416
412317314250|1986
412317314250|6409
618475744470|416
618475744470|2779
618475744470|2930
1030792604907|416
1030792604907|591
1030792604907|2061
1030792604907|6981
824634174700|416
824634174700|2011
824634174700|2846
824634174700|2885
824634174700|3060
755914697966|416
755914697966|591
755914697966|2889
755914697966|15324
618475744514|416
206158884113|416
824634174738|416
824634174738|564
824634174738|777
824634174738|2779
824634174738|7030
824634174738|7380
481036791064|416
481036791064|2779
481036791064|2853
481036791064|2884
481036791064|10037
481036791064|12002
481036791064|15324
687195221278|416
687195221278|2778
687195221278|2779
274878360879|416
274878360879|3102
824634174784|416
824634174784|2853
824634174784|5085
824634174784|6981
893353651527|416
893353651527|1953
549756267862|416
549756267862|591
549756267862|1986
549756267862|2801
549756267862|2942
549756267862|7380
412317314434|416
412317314434|3102
412317314434|3105
412317314434|15324
824634174860|416
824634174860|3105
618475744670|416
618475744670|2784
618475744670|2841
618475744670|2912
618475744670|3102
618475744684|416
618475744684|2789
618475744684|2801
618475744684|3060
893353651632|416
893353651632|5117
893353651632|10037
824634174902|416
824634174902|1986
824634174902|1990
824634174902|2934
824634174902|3018
824634174902|8314
549756267979|416
549756267979|1953
549756267979|2061
549756267979|2075
549756267979|2942
481036791248|416
481036791248|2930
481036791248|2934
824634174939|416
824634174939|2841
549756268008|416
549756268008|2061
549756268008|2847
618475744773|416
618475744773|6437
618475744773|7030
618475744773|12002
1030792605193|416
1030792605193|3102
481036791337|416
481036791337|2846
481036791337|6409
274878361139|416
274878361139|2789
549756268098|416
549756268098|2786
549756268098|2789
549756268098|2889
481036791370|416
481036791370|2779
343597837904|416
343597837904|2889
962073128536|416
962073128536|2039
962073128536|2841
962073128536|2977
343597837925|416
343597837925|2801
343597837925|2865
755914698357|416
755914698357|591
755914698357|1953
755914698357|1985
755914698357|2778
755914698357|2779
755914698357|2801
755914698357|2904
755914698357|2912
755914698357|2977
755914698357|7380
824634175125|1934
824634175125|5406
824634175125|6373
824634175125|6374
824634175125|6959
824634175125|7100
687195221654|1022
687195221654|1524
687195221654|2778
687195221654|2895
687195221654|6407
687195221654|8209
962073128612|1748
962073128612|3057
962073128612|5093
687195221669|1524
687195221669|2863
687195221669|11403
687195221669|14371
824634175160|565
824634175160|1934
824634175160|2781
824634175160|9159
824634175160|9185
687195221689|1524
687195221689|2794
687195221689|3079
687195221689|6377
687195221689|9240
687195221689|9800
962073128637|1748
962073128637|2835
962073128637|6374
962073128637|9130
962073128637|11546
687195221704|1524
687195221704|5176
687195221704|7031
687195221704|7103
687195221704|9068
687195221707|143
687195221707|1524
687195221707|1996
687195221707|2819
687195221707|4881
687195221707|7603
687195221707|9163
687195221707|9268
687195221708|1524
687195221708|5440
687195221708|6360
687195221708|6965
687195221708|9233
687195221708|12426
687195221719|1524
687195221719|5064
687195221719|7325
687195221719|12561
274878361308|1734
274878361308|1759
274878361308|2934
274878361308|3050
274878361308|6798
274878361308|7960
274878361308|11300
274878361308|11830
687195221734|1524
687195221734|1758
687195221734|12166
