:START_ID(Person)|:END_ID(Organisation)|workFrom:INT
24189255814191|811|2006
26388279067625|1557|2012
26388279067625|1560|2012
26388279067625|1561|2012
26388279069650|553|2002
26388279069650|542|2002
26388279070218|256|2004
26388279070218|253|2005
26388279070218|254|2003
26388279070218|975|2004
26388279070248|1234|2012
26388279070248|1291|2009
26388279070248|1119|2007
28587302323430|532|2008
28587302323430|536|2012
28587302323682|966|2010
28587302323682|953|2010
28587302323682|955|2010
28587302325954|1251|2001
30786325579745|504|2011
30786325579845|544|2011
30786325579845|546|2010
30786325579845|549|2011
30786325579845|553|2011
30786325580060|541|2011
30786325580960|1228|2004
30786325580960|1230|2004
32985348836076|1543|1999
32985348836076|1549|1999
687|546|2008
687|547|2011
687|548|2009
687|543|2011
3730|931|2008
2199023257517|560|2005
4398046512303|544|2008
4398046512303|548|2009
4398046512303|553|2008
4398046512303|554|2008
4398046512303|1277|2008
4398046514676|552|2009
4398046514676|539|2008
6597069768394|824|2009
6597069768394|826|2008
6597069768394|827|2008
6597069768560|312|2011
6597069768560|330|2011
8796093022369|546|2004
8796093022369|548|2003
8796093024640|1232|2005
8796093024640|1233|2005
8796093024640|1234|2006
8796093024640|1231|2004
8796093026038|1318|2002
8796093026038|1305|2003
8796093026038|1309|2003
10995116279619|26|2012
10995116279619|31|2004
10995116280446|1192|2003
10995116280446|607|2004
13194139535786|1032|2004
13194139535786|1033|2012
13194139535786|1084|2005
17592186045549|464|2010
17592186045549|450|2011
17592186046182|443|2009
17592186046182|445|2009
17592186046943|922|2010
19791209300159|954|2003
19791209300159|956|2005
19791209300639|116|2009
19791209300639|118|2012
19791209300639|119|2010
19791209300639|120|2008
19791209303127|538|2012
21990232558057|1089|2009
21990232558057|1048|2009
21990232558057|1050|2008
21990232559334|1557|2011
21990232559334|1558|2011
21990232559334|1561|2009
24189255812246|930|2003
24189255812246|915|2003
24189255812246|1111|2004
24189255812246|920|2003
24189255814924|546|2002
24189255814924|551|2000
24189255814924|539|2001
24189255814924|543|2001
26388279066662|805|2004
26388279066662|806|2006
26388279066662|791|2004
26388279066662|793|2005
28587302323283|545|2000
28587302323283|552|2001
28587302323283|540|1999
30786325581490|602|2012
30786325581490|589|2006
32985348833794|1321|2003
32985348833794|1323|2002
32985348834100|144|2002
32985348834100|166|2009
32985348834100|172|2003
32985348834100|1117|2002
32985348835354|929|2006
32985348835354|908|2007
32985348835354|927|2007
